merged_id,company_name,country,region_bucket,revenue_eur_latest,ebitda_eur_latest,revenue_year,employees,industry_code,ownership_status,inactive,business_model_tags,source,duplicate_match_type,data_discrepancy_flag,data_discrepancy_note,stage_status,ai_fde_match_prior,description,hf_region,hf_revenue,hf_ebitda,hf_business_model,hard_filter_status
8066582f5e26,RSU GMBH & CO. KG,DE,DACH,29951891.47,3974938.95,2024.0,126,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
930d15dc475b,OPENWAY EUROPE,BE,Benelux,29286956.0,1051339.0,2024.0,41,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dc1149f59a93,BROADRIDGE (DEUTSCHLAND) GMBH,DE,DACH,18277895.98,1834860.66,2025.0,43,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3f554ebfbc49,MOBILEXPENSE,BE,Benelux,19608013.0,3222062.0,2024.0,49,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4e8d9595e06c,EPIC GAMES GERMANY GMBH,DE,DACH,20445018.61,1818715.79,2024.0,67,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8a4793bcf3db,EPTURA BELGIUM,BE,Benelux,11272717.0,1202050.0,2023.0,14,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b072675bf4cc,VISMA ACUBIZ A/S,DK,Denmark,10388883.5947256,3544816.17491894,2025.0,42,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ea98f0fdd15d,HUBSPOT BELGIUM,BE,Benelux,11731909.0,4889370.0,2024.0,34,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c8dc93902fc4,ISAM AG,DE,DACH,11625034.88,2232937.16,2024.0,42,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c436dd37c82b,PRATO,BE,Benelux,11497979.0,1349281.0,2024.0,67,4632.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
64cb4907c387,NEOCX VERWALTUNGSGESELLSCHAFT MBH,DE,DACH,10673138.81,1320981.49,2023.0,1,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
15cebb65500f,LEXISNEXIS GMBH,DE,DACH,11692492.21,4445753.5600000005,2022.0,15,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bc286e2a9396,NET IT,BE,Benelux,10018839.0,1561217.0,2025.0,47,4741.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ab2fefbcdf88,DHV E-NET GMBH,DE,DACH,11243282.28,1013291.54,2024.0,51,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
72b804d98b93,THE CONCEPT GROUP,BE,Benelux,11079358.0,1017604.0,2024.0,52,4741.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
33fa0d4cf9c4,GBS EUROPA GMBH,DE,DACH,10877551.81,2973832.9,2024.0,61,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9681c75cc5c6,SCIA,BE,Benelux,10844446.0,2323413.0,2024.0,24,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c0abf6d43ee8,XPOWER,BE,Benelux,10783343.0,1876604.0,2024.0,45,4650.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d380c1c97b2b,SKYFORCE CYBER SECURITY,BE,Benelux,10599280.0,3406070.0,2024.0,59,4519.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
947bbc3139b0,QUALIFIO,BE,Benelux,11257372.0,1943057.0,2024.0,55,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0072246d4898,RENTA SOLUTIONS,BE,Benelux,12010142.0,3701006.0,2024.0,20,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6527e5269129,SMAPONE AG,DE,DACH,12246240.85,1081550.41,2024.0,101,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
25df437f14f8,ABERDEEN SERVICES,BE,Benelux,12312100.0,1039638.0,2024.0,4,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
137263a193e0,RELATIONSHIP MANAGEMENT CONSULTANTS,BE,Benelux,13904391.0,1366369.0,2024.0,9,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
317a37988dcf,PENNEO A/S,DK,Denmark,13765984.345842,1269951.6071344698,2024.0,90,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6dc5ab0fadc4,UXV TECHNOLOGIES APS,DK,Denmark,13633787.5582148,1386786.07693345,2024.0,55,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
721fbf3503d7,SEQUOIA BUSINESS COMMUNITY,BE,Benelux,13562957.0,1320377.0,2024.0,1,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
24f90f7bb518,VIDEO GAMES EUROPE,BE,Benelux,12681853.0,1449110.0,2023.0,7,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f95039a9cd12,CONNECTIFY,BE,Benelux,13478525.0,2109393.0,2024.0,36,4321.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d9e050afcf35,DOMO ICT,BE,Benelux,13170987.0,5778303.0,2024.0,10,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e2c944b45211,PEOPLEWARE GMBH,DE,DACH,13153200.0,1257215.0,2024.0,83,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9bdfa6878dfc,CENTRESOFT GMBH,DE,DACH,13113635.82,1965050.45,2024.0,29,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9d7565706a85,GEO SOLUTIONS,BE,Benelux,12952287.0,1108811.0,2024.0,83,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a606a8ec71ae,ENGAGOR,BE,Benelux,12866360.0,6260982.0,2024.0,7,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1e901df1a3ad,PREO SOFTWARE AG,DE,DACH,12269349.79,1070708.9,2024.0,27,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9f39ffd87f72,FORMPIPE SOFTWARE A/S,DK,Denmark,12842493.4328865,1274129.07952636,2024.0,79,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e2d92fdf0d46,KNX ASSOCIATION,BE,Benelux,12643117.0,1307349.0,2024.0,15,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f0b3b53abb05,BATTLEKART EUROPE,BE,Benelux,12473482.0,2943240.0,2024.0,22,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8492bb5986a8,ZH-TECHNOLOGIES REGELUNGS- UND AUTOMATISIERUNGSTECHNIK GMBH,AT,DACH,10415393.22,2210341.77,2024.0,60,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d79d57fde551,GEOMAGIC GMBH,DE,DACH,13934276.95,2973459.51,2024.0,121,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e875fd5b3349,VERMEG BELGIUM,BE,Benelux,10362596.0,2819013.0,2024.0,6,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
13d9996da189,TALENTSCONNECT AG,DE,DACH,10040975.75,1567069.79,2024.0,71,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c6bf525c3d87,BETTERSPACE GMBH,DE,DACH,7843941.06,1094607.62,2023.0,48,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cf3b26c4c077,JWE S.A R.L.,LU,Benelux,7997252.0,1729557.0,2024.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
eb447eccac48,SUIVO,BE,Benelux,7899907.0,1005872.0,2024.0,32,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2dea788b02a9,GRUEN RAW GMBH,DE,DACH,7058033.71,1758645.24,2023.0,54,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8ff7e6493181,QUADIENT DOPIX GERMANY GMBH,DE,DACH,7387337.71,1291772.08,2024.0,2,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
887d193c74ff,CLAERHOUT COMPUTER ENGINEERING,BE,Benelux,7289083.0,1130753.0,2024.0,43,4666.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2a0636669a99,SPATIAL INTELLIGENCE GENUINE & GENERIC IT SOLUTIONS,BE,Benelux,8352290.999999999,1168852.0,2024.0,32,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d2bcf64840b7,IP TRADE,BE,Benelux,6861738.0,2790437.0,2024.0,23,2630.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e0f03451672a,B.REKENCENTRA,BE,Benelux,6399752.0,1094046.0,2024.0,21,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
100168ea6a69,ACAPELA GROUP BABEL TECHNOLOGIES,BE,Benelux,6324777.0,2079044.0,2024.0,29,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2f09230a97fe,HALLERUPNET APS,DK,Denmark,6062860.0123712905,1977022.49875529,2024.0,40,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a1d67aece381,SYNERGLASS SOFT,BE,Benelux,6003747.0,1587794.0,2024.0,28,4650.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
67e081f8ca73,EUROPEAN GAS SHIPPING SERVICES & INFORMATION SYSTEMS,BE,Benelux,5068026.0,1126199.0,2025.0,16,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d38289671e52,ELANCE SOLUTIONS,BE,Benelux,5205923.0,4845822.0,2024.0,1,5829.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
676897fbd4c7,BLACKROCK ALADDIN LUXEMBOURG S.A R.L.,LU,Benelux,6775000.0,1236000.0,2022.0,26,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dc6296f40223,TOPTECH SYSTEMS,BE,Benelux,8365213.0,1243037.0,2024.0,17,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b8f15a0ef589,CAD-PLAN GMBH,DE,DACH,8402703.149999999,1105701.829,2024.0,2,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
beaf74769a1c,NHC A/S,DK,Denmark,8615699.9153377,1188962.54560139,2024.0,38,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0518f2121936,CALEO CONSULTING GMBH - REPRAESENTANZ WIEN ZWEIGNIEDERLASSUNG OESTERREICH,AT,DACH,9226631.87,1772510.7,2024.0,n.v.,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
41f6500106fb,BOC PRODUCTS & SERVICES AG,AT,DACH,9932913.88,1503354.0599999998,2024.0,n.v.,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4cb9fe473c45,PROMATIC - W,BE,Benelux,9768120.0,1146568.0,2024.0,41,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
aaca6d3c9b55,VERVE GROUP SERVICES GMBH,DE,DACH,9103013.0,2502841.0,2023.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
15864d4aa378,ONEVISION SOFTWARE AG,DE,DACH,9537353.34,2164651.269,2024.0,52,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
00a67b6c4a83,INTOPIX,BE,Benelux,8436136.0,2891108.0,2025.0,35,2611.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
22073e468f74,123ERFASST.DE GMBH,DE,DACH,9478613.87,4919555.680000001,2024.0,29,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
031486057631,IGEFI GROUP S. A R.L.,LU,Benelux,9467386.0,1970148.0,2024.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d84c85e68ab9,G.I.M. - GEOGRAPHIC INFORMATION MANAGEMENT,BE,Benelux,9338766.0,2456535.0,2024.0,40,4646.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5db1b499cfe6,CARDIS REYNOLDS GMBH,DE,DACH,9323085.23,2049096.29,2024.0,67,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7b19d30bc470,MAILSTORE SOFTWARE GMBH,DE,DACH,8947837.040000001,6315879.0600000005,2024.0,44,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f9f5e9de441c,OPENS,BE,Benelux,9147297.0,2633772.0,2024.0,26,4740.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
67d2e9619562,PROFACTS,BE,Benelux,8995711.0,1330331.0,2024.0,34,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a25273fcf5f2,NEOXAM INTERNATIONAL S.AR.I.,LU,Benelux,8928121.0,3033186.0,2024.0,n.v.,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b4d7e2c20fe8,MEGASPACE INTERNET SERVICES GMBH,DE,DACH,8451108.86,4376203.17,2024.0,4,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
42783dadb52b,INFORTEL,BE,Benelux,10108739.0,2069610.0,2024.0,12,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3e1708a8bd9f,STATE STREET GLOBAL EXCHANGE (EUROPE) GMBH,DE,DACH,13944840.13,4007728.63,2024.0,38,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a80a4d742e2f,PIKETEC GMBH,DE,DACH,12571682.6,7068890.140000001,2025.0,51,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7fc853326dd9,CANCOM PHYSICAL INFRASTRUCTURE GMBH,DE,DACH,14065554.85,1033137.94,2024.0,27,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ab0745b25240,VEEPEE NORTHERN EUROPE,BE,Benelux,18944212.0,1849353.0,2024.0,100,4791.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a511666b732c,CANVA GERMANY GMBH,DE,DACH,18931435.79,4210659.17,2024.0,8,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7d38f2deb153,FIRSTCOLO GMBH,DE,DACH,18889950.94,5115120.64,2024.0,84,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
895b0a327d8b,UI INFORMATION TECHNOLOGIES GMBH,DE,DACH,17500002.32,1179185.779,2024.0,83,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f7fe3f677514,TERUSUS,BE,Benelux,18785017.0,1447393.0,2024.0,21,4222.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d7bb8bff8238,SAMSUNG DENMARK RESEARCH CENTER APS,DK,Denmark,16535107.195365502,2165740.67587829,2025.0,87,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1f5f7ee01cab,EASYPAY,BE,Benelux,18945608.0,1953920.0,2024.0,87,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
daf51aca193e,BRAINLOOP AG,DE,DACH,18628202.65,3105269.56,2024.0,44,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
605d12b83514,EFOR BELGIUM,BE,Benelux,18490337.0,2653112.0,2024.0,133,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d92edf54ead9,NCA,BE,Benelux,18266345.0,2011523.0,2024.0,21,4329.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
228c2ff2dff5,CROWNPEAK TECHNOLOGY GMBH,DE,DACH,18237086.56,2316964.94,2024.0,73,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8601f3f02f80,IMAGE RECOGNITION INTEGRATED SYSTEMS,BE,Benelux,18230060.0,2520294.0,2024.0,55,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5280c67607e0,HYPOTHEEK.WINKEL.,BE,Benelux,18118715.0,1855914.0,2024.0,20,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c35a536442ca,ALISTAR BELGIE,BE,Benelux,31839624.0,4306756.0,2025.0,138,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b6c39ad0bc40,SEMLEX EUROPE,BE,Benelux,18605345.0,2258966.0,2024.0,37,4690.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8793c4607b4b,DENIC EG,DE,DACH,19176866.880000003,1298378.13,2024.0,126,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
51b4e38bbcc5,ARYZA GMBH,DE,DACH,18098143.25,3537002.96,2023.0,118,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
79094b737320,HAAG-STREIT GMBH,DE,DACH,19356831.29,4116656.76,2024.0,108,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8b2e090a2ede,CGI LUXEMBOURG SA,LU,Benelux,18943341.0,1466030.0,2024.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
002f0bf146fc,LUMINEX LIGHTINGCONTROL EQUIPMENT,BE,Benelux,20408930.0,4176618.000000001,2024.0,39,4664.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
eaa7ce6875c0,CYGNA LABS DEUTSCHLAND GMBH,DE,DACH,19076880.21,3854495.58,2023.0,38,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4bac83a5e1b7,AUBAY,LU,Benelux,20262810.0,1808660.0,2024.0,n.v.,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4b597d7eb5c5,BENE RAIL INTERNATIONAL,BE,Benelux,20178493.0,4309353.0,2024.0,15,2829.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c8d99c3611c2,BPC SOLUTIONS (NETHERLANDS) B.V.,NL,Benelux,20045429.976,10251366.548,2024.0,35,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a3cc1111179f,SUPPLEMENTS DISTRIBUTION BVBA,BE,Benelux,19925280.0,1740989.0,2024.0,41,1086.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
98a82624fdbe,HEX-RAYS,BE,Benelux,19907722.0,12866844.0,2024.0,15,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d129f0c2e962,DOXIS SOLUTIONS GMBH,DE,DACH,18577424.1,1607639.79,2023.0,178,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9b2b4ddabae0,CONFLUENT GERMANY GMBH,DE,DACH,19754543.85,1007404.93,2024.0,86,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e99925e205a7,HYLAND SOFTWARE GERMANY GMBH,DE,DACH,19714945.31,1105864.63,2024.0,94,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2bee89ea006a,METASYSTEMS HARD & SOFTWARE GMBH,DE,DACH,19693342.86,4839012.010000001,2024.0,71,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f9dcf9d88547,HAULOGY.NET,BE,Benelux,19688748.0,1250208.0,2024.0,87,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4087597a4e72,SOPROFEN BELGIUM,BE,Benelux,17420152.0,1270252.0,2025.0,67,2512.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f762facaff04,CHECK24 VERGLEICHSPORTAL GELDANLAGE GMBH,DE,DACH,18615767.87,1140818.24,2023.0,1,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ca1dfde0b17b,OTRIS SOFTWARE AG,DE,DACH,18098007.19,5371892.649999999,2024.0,115,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ca512b2d39a0,DEDALUS HEALTHCARE,BE,Benelux,17010557.0,1386198.0,2023.0,94,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0ff9aa42fa93,EXACT SOFTWARE BELGIUM,BE,Benelux,18071096.0,6901279.0,2024.0,38,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bf9efb06e49d,SAGE,BE,Benelux,15945762.0,7152200.0,2025.0,18,4762.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2c5148b90d39,EURO-LOG AG,DE,DACH,15782492.24,1872521.64,2024.0,125,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
328d74ecf778,COSINEX GMBH,DE,DACH,15748740.88,2205818.3600000003,2024.0,88,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fec3ab42869c,STEP AHEAD GMBH,DE,DACH,15673415.95,1243606.63,2024.0,108,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5eb5317f560d,STOCARD GMBH,DE,DACH,15607573.65,4983359.46,2024.0,37,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e433b5f4e07b,CERM,BE,Benelux,14965095.0,2662149.0,2024.0,46,4666.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
